Series Name,Series Code,Country Name,Country Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Middle income,MIC,5.843997804,5.93997058,5.782062784,5.750430512,5.541945688,5.394642327,5.326064858,5.606652823,5.389842353,5.299926692,5.26426404,5.280842138,5.268842214,5.436970471,5.607496843,5.610409323,5.508957077,5.532126727,6.680013701,6.317300018
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,North America,NAC,5.973485829,6.155234435,5.704303962,5.255769309,4.797571801,4.769641519,5.818100316,9.153170188,9.461371419,8.794108416,7.985123852,7.337084767,6.2512078,5.458844413,5.103386933,4.577792336,4.112733312,3.891221202,8.206191888,5.695421975
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,OECD members,OED,7.13169183,7.252427584,7.144167794,6.802602212,6.260066866,5.773009926,6.103155304,8.253375863,8.425762549,8.03511779,8.015311962,7.922857816,7.407713321,6.852769275,6.436273831,5.907896132,5.468525607,5.401564257,7.103816629,6.339283101
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Other small states,OSS,13.38277152,13.61176975,13.27571038,12.85111563,12.0754761,11.4186756,11.00654933,11.53519123,11.75467791,11.31654882,11.04345438,11.19401683,10.93591012,10.80449827,10.7583015,10.42125369,10.09758008,10.00913091,11.35253148,11.41651951
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Pacific island small states,PSS,3.134394525,3.096768816,3.003867526,2.973883795,2.963434192,3.067415447,3.111588192,3.254702978,3.112996145,3.060757528,3.16154861,2.972404527,2.940738148,2.917698807,2.865755715,2.85288561,2.886275066,2.905434641,3.161920714,3.450657378
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Post-demographic dividend,PST,6.762061079,6.845721192,6.655704152,6.356584198,5.939443389,5.525706962,5.864104011,8.015724085,8.291682802,7.999878265,8.055317778,7.959190337,7.442221092,6.870707846,6.402264636,5.835772096,5.284912691,4.954606005,6.69689285,5.805376518
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Pre-demographic dividend,PRE,5.046286332,5.081299572,5.041271541,5.027641589,5.027489452,4.984633931,4.933092756,4.950104112,5.342457082,5.259898323,5.17690552,5.042691037,5.172425874,5.178352085,5.674782345,6.053979768,6.115329761,6.184825067,6.925232867,7.064119813
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Small states,SST,12.56304373,12.53373107,12.17090231,11.7459022,10.94587765,10.38099941,10.13359657,10.76068872,10.95335023,10.65928641,10.5910084,10.80532472,10.46002835,10.31107656,10.29392137,9.881929587,9.446404302,9.257324009,10.62948768,10.67726282
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Asia,SAS,4.938303745,5.062087891,5.046869882,5.025181679,4.931378268,4.926107942,4.825834011,4.981070926,4.821139207,4.768340868,4.899151178,5.057264775,4.955236051,5.138715417,5.141751738,5.116022793,5.117819154,5.019808285,7.245831717,5.788191097
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,South Asia (IDA & IBRD),TSA,4.938303745,5.062087891,5.046869882,5.025181679,4.931378268,4.926107942,4.825834011,4.981070926,4.821139207,4.768340868,4.899151178,5.057264775,4.955236051,5.138715417,5.141751738,5.116022793,5.117819154,5.019808285,7.245831717,5.788191097
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa,SSF,6.764086473,6.649675635,6.344348349,6.225730352,6.11955022,5.958429337,5.655357276,5.684759472,6.017805722,5.935349339,5.856906084,5.711333897,5.788868238,5.832952653,6.24075335,6.450222333,6.463282838,6.585331848,7.251849403,7.618562423
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa (excluding high income),SSA,6.764086473,6.649675635,6.344348349,6.225730352,6.11955022,5.958429337,5.655357276,5.684759472,6.017805722,5.935349339,5.856906084,5.711333897,5.788868238,5.832952653,6.24075335,6.450222333,6.463282838,6.585331848,7.251849403,7.618562423
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,6.764086473,6.649675635,6.344348349,6.225730352,6.11955022,5.958429337,5.655357276,5.684759472,6.017805722,5.935349339,5.856906084,5.711333897,5.788868238,5.832952653,6.24075335,6.450222333,6.463282838,6.585331848,7.251849403,7.618562423
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Upper middle income,UMC,6.060781952,6.237795357,6.024644329,5.94444482,5.710775349,5.467564353,5.499790525,5.993338125,5.677337301,5.545627271,5.479936403,5.494460872,5.493340729,5.676525053,5.916116267,5.937655429,5.780513997,6.007664364,6.760419746,6.761937979
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,World,WLD,6.070973461,6.162554368,6.001303429,5.899332993,5.634484162,5.419354507,5.411689795,6.004886734,5.90337788,5.766398463,5.738823055,5.729758546,5.60742512,5.627349821,5.664531894,5.564120163,5.395371174,5.360367597,6.578184432,6.179611486
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 12/22/2022,,,,,,,,,,,,,,,,,,,,,,,
