Series Name,Series Name,Country Name,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Afghanistan,AFG,1,1,1,1,1,1,1,1,1,1
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Angola,AGO,..,..,..,..,8.1,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Armenia,ARM,..,..,..,..,0.9,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Benin,BEN,..,..,..,..,..,..,10.1,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Burundi,BDI,..,..,..,..,..,23.1,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cambodia,KHM,..,..,6.1,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cameroon,CMR,..,..,..,..,..,..,13.1,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Chad,TCD,..,..,..,11.6,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Comoros,COM,6,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Congo, Dem. Rep.",COD,..,..,27,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cote d'Ivoire,CIV,4.1,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Dominican Republic,DOM,..,10,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Egypt, Arab Rep.",EGY,..,..,4.5,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Ethiopia,ETH,..,..,..,..,10.1,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Gabon,GAB,22.8,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Gambia, The",GMB,..,4.6,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Guatemala,GTM,..,..,..,8.4,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Haiti,HTI,13.1,..,..,..,..,12.3,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Honduras,HND,12.5,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,India,IND,..,..,..,..,6,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Ireland,IRL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Jordan,JOR,9.2,..,..,..,..,..,5.2,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kenya,KEN,..,..,14.1,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Kyrgyz Republic,KGZ,3.4,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Latvia,LVA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,9.1,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Malawi,MWI,..,..,..,..,20.6,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Maldives,MDV,..,..,..,..,..,10.8,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mali,MLI,..,12.6,..,..,..,..,12.6,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Malta,MLT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Moldova,MDA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Mozambique,MOZ,..,..,..,6,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Myanmar,MMR,..,..,..,..,2.7,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Namibia,NAM,..,7.2,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Nepal,NPL,..,..,..,..,6.9,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Nigeria,NGA,..,7.4,..,..,..,..,9.1,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Norway,NOR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Pakistan,PAK,..,..,..,..,..,..,5.7,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Panama,PAN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,28.2,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Peru,PER,6.5,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Philippines,PHL,..,6.3,..,..,..,5.2,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Poland,POL,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Romania,ROU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Rwanda,RWA,..,..,..,22.4,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Senegal,SEN,..,..,..,..,..,8.4,6.5,3.4,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sierra Leone,SLE,..,10.5,..,..,..,..,..,7.4,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..
